dim_0,dim_1,dim_2,dim_3,dim_4,dim_5,dim_6,dim_7,dim_8,dim_9,dim_10,dim_11,dim_12,dim_13,dim_14,dim_15,dim_16,dim_17,dim_18,dim_19,label
2.0293118723202497e-05,-1.5545818314421922e-05,-5.244715794106014e-05,4.884775626123883e-05,6.189840496517718e-05,0.00015732452447991818,-7.907949475338683e-05,-2.221574504801538e-05,-9.561347542330623e-05,5.490823241416365e-06,-1.5786172298248857e-05,1.127905761677539e-06,1.978329601115547e-05,-4.998654912924394e-05,5.239816164248623e-05,0.00010577870125416666,-2.6842473744181916e-05,2.4466302420478314e-05,-4.426045052241534e-05,4.610417818184942e-05,5.0
9.591385605745018e-06,-8.577870175940916e-06,-5.291259731166065e-05,4.303666719351895e-05,6.680942897219211e-05,0.00017021430539898574,-8.449940651189536e-05,-1.6735848475946113e-05,-9.317928197560832e-05,-1.0224903235211968e-07,-2.140275319106877e-05,6.429772838600911e-07,2.1880596250412054e-05,-6.215464964043349e-05,4.8362562665715814e-05,0.00011568970512598753,-2.4979517547762953e-05,2.8279886464588344e-05,-5.517205499927513e-05,5.221442552283406e-05,5.0
1.2118856830056757e-05,-1.0268293408444151e-05,-5.964607771602459e-05,4.367053406895138e-05,7.054949674056843e-05,0.00016282088472507894,-8.211450767703354e-05,-2.1173114873818122e-05,-9.95835944195278e-05,1.909324055304751e-06,-2.0796247554244474e-05,-1.9087597138423007e-06,2.0394581952132285e-05,-4.7428464313270524e-05,5.472331395139918e-05,0.00011145250755362213,-2.302009852428455e-05,3.0050934583414346e-05,-4.7128247388172895e-05,4.5193690311862156e-05,5.0
1.2912722013425082e-05,-9.527338988846168e-06,-5.534319643629715e-05,4.331930176704191e-05,6.310663593467325e-05,0.00016199408855754882,-8.870920282788575e-05,-2.2422836991609074e-05,-9.316515934187919e-05,1.968906872207299e-06,-2.1954681869829074e-05,3.795820703089703e-06,1.705092472548131e-05,-6.152317655505612e-05,5.143725866219029e-05,0.0001156263897428289,-2.897863305406645e-05,3.206281689926982e-05,-4.985031046089716e-05,4.8484398575965315e-05,5.0
1.6620222595520318e-05,-2.185798075515777e-05,-5.9441328630782664e-05,4.915236058877781e-05,6.875370308989659e-05,0.0001632870698813349,-8.344693924300373e-05,-1.5430623534484766e-05,-9.795960795599967e-05,9.080358722712845e-06,-2.0415580365806818e-05,-3.4679674172366504e-06,2.0927122022840194e-05,-4.790669845533557e-05,5.4452197218779474e-05,0.00010476729949004948,-2.817505446728319e-05,3.342803756822832e-05,-4.9769751058192924e-05,4.6929755626479164e-05,5.0
6.708112778142095e-06,-2.707904059207067e-06,-6.045656118658371e-05,5.158789281267673e-05,5.538387631531805e-05,0.00015892006922513247,-7.448102405760437e-05,-2.5965959139284678e-05,-9.061460150405765e-05,7.175196515163407e-06,-1.8623180949361995e-05,7.464559075742727e-06,1.5700157746323384e-05,-6.677089550066739e-05,4.444240403245203e-05,0.00011094711953774095,-2.6689816877478734e-05,3.1061288609635085e-05,-5.046973092248663e-05,5.125398820382543e-05,5.0
-2.988748747156933e-05,-1.2948259609402157e-05,-5.04481176903937e-05,0.00016153838078025728,3.369247860973701e-05,-1.0157381439057644e-05,-0.0001515250332886353,-1.7560778360348195e-05,-5.6570508604636416e-05,2.753404260147363e-05,-0.0001522187958471477,8.96390793059254e-06,-4.1921673982869834e-05,4.105657717445865e-05,-4.002416608273052e-05,-2.8827216738136485e-06,-8.686201181262732e-05,0.00011420820374041796,-6.471314554801211e-05,-8.641790191177279e-05,1.0
-5.724398943129927e-05,1.5033907402539626e-05,-8.156598778441548e-05,-6.765230500604957e-05,1.3147494428267237e-05,5.283708014758304e-05,0.00015641257050447166,-3.5303244658280164e-05,0.000119707481644582,-3.367316094227135e-05,-6.026277696946636e-05,-3.122844282188453e-05,6.317091174423695e-05,-0.00015437317779287696,-3.360407208674587e-05,1.2705571862170473e-05,2.4157328880392015e-05,5.3898373153060675e-05,-8.99194274097681e-05,2.4492244847351685e-05,0.0
-4.448991239769384e-05,2.5526596800773405e-06,-7.450067641912028e-05,-4.005148366559297e-05,2.4120741727529094e-05,8.52892262628302e-05,0.00011279154568910599,-3.555501461960375e-05,9.269417205359787e-05,-2.456892980262637e-05,-5.872924521099776e-05,-2.4325672711711377e-05,4.642800195142627e-05,-0.0001330417871940881,-2.9830178391421214e-05,3.444328103796579e-05,3.0118058930383995e-05,4.8775546019896865e-05,-9.82978381216526e-05,3.0152659746818244e-05,0.0
1.1120617273263633e-05,-1.2768130545737222e-05,-5.488971510203555e-05,4.407750748214312e-05,6.922833563294262e-05,0.00016550520376767963,-8.831075683701783e-05,-1.8529837689129636e-05,-9.633714216761291e-05,-2.081127604469657e-06,-2.109241540892981e-05,-2.9881887257943163e-06,2.221060640295036e-05,-5.059441537014209e-05,5.688446981366724e-05,0.00011142667062813416,-2.7755499104387127e-05,3.3617652661632746e-05,-5.352725929697044e-05,4.9172944272868335e-05,5.0
6.0853919421788305e-05,-0.0001178767706733197,-8.253194391727448e-05,-5.720509943785146e-05,1.7296311852987856e-05,-1.1451671525719576e-05,-1.8704517060541548e-05,-3.3808828447945416e-06,-3.6419824027689174e-05,5.040686664870009e-05,6.659725841018371e-06,-0.0001512321614427492,2.3609056370332837e-05,-0.0001061775692505762,6.63790269754827e-05,1.6260573829640634e-05,2.3997738026082516e-05,6.976697477512062e-05,2.5076013116631657e-05,5.242836778052151e-06,2.0
1.2898774002678692e-05,-1.2418913684086874e-05,-5.406541094998829e-05,5.224285268923268e-05,6.50496658636257e-05,0.00016531167784705758,-8.606957999290898e-05,-2.0013898392789997e-05,-9.514107659924775e-05,1.9458821043372154e-07,-1.392471676808782e-05,-2.0439524632820394e-06,2.5677220037323423e-05,-4.8575602704659104e-05,5.233769479673356e-05,0.00011009860463673249,-2.536036481615156e-05,2.9171442292863503e-05,-5.4367985285352916e-05,4.1405826777918264e-05,5.0
1.6283811419270933e-05,-7.509159331675619e-06,-5.8889629144687206e-05,4.1367762605659664e-05,6.080318780732341e-05,0.00015671594883315265,-7.378667942248285e-05,-2.0020959709654562e-05,-9.560665057506412e-05,7.866019586799666e-06,-1.35856207634788e-05,2.512832452339353e-06,2.0140445485594682e-05,-5.443082773126662e-05,5.0318856665398926e-05,0.00010571816528681666,-2.7800466341432184e-05,2.723004945437424e-05,-4.073371383128688e-05,4.757010538014583e-05,5.0
-9.519400191493332e-05,8.31937650218606e-05,9.415329986950383e-05,9.042889723787084e-05,-8.446938591077924e-05,0.00017006041889544576,-6.954000127734616e-05,2.020775355049409e-05,1.934023021021858e-05,-5.844973202329129e-05,-7.338816794799641e-05,7.399085006909445e-05,5.9603480622172356e-05,-4.4782456825487316e-05,5.870577660971321e-05,0.0001401345944032073,3.4100812627002597e-06,2.1715306502301246e-05,-2.0947445591446012e-06,-4.586534487316385e-06,4.0
6.174406735226512e-06,-4.163521225564182e-06,-5.1926203013863415e-05,4.142228499404155e-05,6.912174285389483e-05,0.00016557826893404126,-7.863435166655108e-05,-2.5367584385094233e-05,-8.549117774236947e-05,-4.999023076379672e-06,-1.4690634998260066e-05,4.041739430249436e-06,2.8893662602058612e-05,-6.157150346552953e-05,4.636136145563796e-05,0.00010912316793110222,-1.810017420211807e-05,3.5757519071921706e-05,-5.9402260376373306e-05,4.16854745708406e-05,5.0
2.060747647192329e-06,5.431465979199857e-07,-5.4903797717997804e-05,2.7851154300151393e-05,5.398878420237452e-05,0.0001552798057673499,-4.4902844820171595e-05,-3.827385444310494e-05,-4.811223334399983e-05,-1.3927565305493772e-05,-1.74679298652336e-05,-5.069944108981872e-07,2.6927162252832204e-05,-6.94733316777274e-05,2.6797402824740857e-05,0.00010137150820810348,-9.258170393877663e-06,2.6819885533768684e-05,-5.191432865103707e-05,3.960988760809414e-05,5.0
1.6722064174246043e-05,-1.2729484296869487e-05,-5.2370272896951064e-05,4.71285056846682e-05,6.23403539066203e-05,0.00016099181084427983,-7.650542102055624e-05,-2.084082007058896e-05,-9.084599878406152e-05,9.033014066517353e-06,-1.557774521643296e-05,-1.1950914995395578e-06,2.3357632016995922e-05,-5.1359533244976774e-05,4.5723496441496536e-05,0.00010970995936077088,-2.5334735255455598e-05,2.9367507522692904e-05,-4.480874849832617e-05,5.3815463616047055e-05,5.0
-1.598068411112763e-05,-6.862432201160118e-05,-4.34970497735776e-05,7.109007856342942e-05,-2.7357556973583996e-05,9.037785639520735e-05,0.00012095262354705483,-1.2914497347082943e-05,6.196252797963098e-06,7.139018271118402e-05,-7.571135938633233e-06,8.368674025405198e-05,4.426817031344399e-05,-9.64093633228913e-05,-3.2573065254837275e-05,3.383968214620836e-05,4.893116056337021e-06,2.6609877750161104e-05,4.9266385758528486e-05,-1.1299347534077242e-05,10.0
1.4575787645298988e-05,-7.999384251888841e-06,-4.639655526261777e-05,4.1733987018233165e-05,6.243142706807703e-05,0.00017262797337025404,-7.724399620201439e-05,-2.461323128954973e-05,-9.257299825549126e-05,1.594497007317841e-06,-6.857128028059378e-06,1.3731193575949874e-05,2.3063976186676882e-05,-5.515376687981188e-05,3.8934471376705915e-05,0.0001164437344414182,-1.918917587317992e-05,2.6278190489392728e-05,-5.2531198889482766e-05,4.922986408928409e-05,5.0
1.0640971595421433e-05,-9.963947377400473e-06,-5.9175825299462304e-05,5.334042361937463e-05,6.523987394757569e-05,0.00016712935757823288,-8.611989323981106e-05,-2.3022937966743484e-05,-9.643236990086734e-05,2.4059445422608405e-06,-1.6908081306610256e-05,1.2405116649460979e-06,2.3072734620654956e-05,-5.388914723880589e-05,5.468589733936824e-05,0.00011147552140755579,-2.649845919222571e-05,3.3388852898497134e-05,-4.9279871745966375e-05,5.0719183491310105e-05,5.0
1.43717261380516e-05,-1.2651078577619046e-05,-5.1200840971432626e-05,4.309383439249359e-05,6.241476512514055e-05,0.00016263262659776956,-7.991374877747148e-05,-2.3673157556913793e-05,-9.154186409432441e-05,3.7550598790403455e-06,-1.901805808302015e-05,2.067240529868286e-07,2.224648960691411e-05,-5.537173638003878e-05,5.496023004525341e-05,0.00011601284495554864,-2.601566302473657e-05,3.519297388265841e-05,-5.153380334377289e-05,4.756632188218646e-05,5.0
1.248107582796365e-05,-1.6223566490225494e-05,-5.311026325216517e-05,6.159250187920406e-05,5.6406755902571604e-05,0.0001675058447290212,-8.022886322578415e-05,-1.825253275455907e-05,-8.757851901464164e-05,4.179626557743177e-06,-2.3761600459693e-05,5.311131189955631e-06,2.0136736566200852e-05,-5.673927807947621e-05,4.940929648000747e-05,0.00010408967500552535,-2.754856541287154e-05,2.3466735001420602e-05,-4.789663580595516e-05,4.708085907623172e-05,5.0
1.4053293853066862e-05,-4.041568899992853e-06,-5.2805884479312226e-05,4.306976552470587e-05,6.422803562600166e-05,0.00016678444808349013,-7.89421028457582e-05,-1.8498036297387443e-05,-9.378301911056042e-05,2.3586580937262625e-06,-1.8533377442508936e-05,2.70025952886499e-06,1.8872555301641114e-05,-5.715460065403022e-05,5.576164403464645e-05,0.00011283770436421037,-2.887492155423388e-05,3.222826126147993e-05,-4.740841541206464e-05,5.2451629017014056e-05,5.0
8.468397572869435e-05,-5.391850572777912e-05,-0.00013788875367026776,-7.443582580890507e-05,-4.82379000459332e-05,-3.1660958484280854e-05,0.00011269510287092999,-3.122116322629154e-05,-2.9615694074891508e-05,8.143513696268201e-05,-6.0809736169176176e-05,-4.811185135622509e-05,-3.9197773730847985e-05,-8.20911955088377e-05,2.19004723476246e-05,1.9364888430573046e-06,-7.268682384165004e-05,-7.933062079246156e-06,9.121732728090137e-05,4.899287523585372e-05,9.0
1.6886027879081666e-05,-1.4520534023176879e-05,-5.5575768783455715e-05,4.023014480480924e-05,6.487261271104217e-05,0.00016774958930909634,-7.46862351661548e-05,-2.194907756347675e-05,-8.972189971245825e-05,-7.408278179354966e-06,-1.75531895365566e-05,-6.144091457827017e-08,2.6678722861106507e-05,-6.406863394659013e-05,4.714319948107004e-05,0.00011576910765143111,-2.2074751541367732e-05,2.7887301257578656e-05,-5.729926488129422e-05,5.528495239559561e-05,5.0
6.99620068189688e-05,-4.351468669483438e-05,-0.00012779611279256642,-6.462288729380816e-05,-5.865744242328219e-05,-4.333573815529235e-05,0.00011746239033527672,-3.8119185774121433e-05,-4.152805558987893e-05,9.001846774481237e-05,-6.450293585658073e-05,-4.977560820407234e-05,-4.461864591576159e-05,-6.971273978706449e-05,1.6565834812354296e-05,-5.316185706760734e-06,-7.686173194088042e-05,-1.2499029253376648e-05,8.545915625290945e-05,4.695344250649214e-05,9.0
1.3946162653155625e-05,-1.5327004803111777e-05,-5.518317993846722e-05,4.990687739336863e-05,5.8540292229736224e-05,0.0001525253028376028,-8.120589336613193e-05,-1.8229578927275725e-05,-9.026836778502911e-05,1.2045478797517717e-05,-1.3379009033087641e-05,2.0365150703582913e-06,2.190141094615683e-05,-5.105470336275175e-05,5.701275586034171e-05,0.00011319965415168554,-2.1459743948071264e-05,3.048684448003769e-05,-4.240936686983332e-05,4.406624429975636e-05,5.0
1.142007386079058e-05,-9.22995968721807e-06,-5.765754758613184e-05,4.604521018336527e-05,5.9264300944050774e-05,0.0001669921912252903,-7.707842451054603e-05,-2.0411947843967937e-05,-9.505229536443949e-05,-1.6782032616902143e-06,-1.430180054740049e-05,-4.917105798085686e-07,1.909564161906019e-05,-6.383951404131949e-05,4.387585067888722e-05,0.00011296072625555098,-1.4349679986480623e-05,3.0176404834492132e-05,-5.6619595852680504e-05,4.4176082155900076e-05,5.0
1.5162011550273746e-05,-1.147173679783009e-05,-5.3255524107953534e-05,4.450457709026523e-05,6.370227492880076e-05,0.00016973708989098668,-7.837868179194629e-05,-2.3462644094252028e-05,-9.22450126381591e-05,-2.9503680707421154e-06,-1.316274210694246e-05,1.0035437298938632e-05,2.211539504060056e-05,-5.896569928154349e-05,4.954269388690591e-05,0.00011522692511789501,-2.8107813704991713e-05,2.6219040591968223e-05,-5.6945027608890086e-05,4.844801514991559e-05,5.0
1.1857053323183209e-05,-1.8848633771995082e-05,-5.812250674352981e-05,4.680781057686545e-05,6.296863284660503e-05,0.00016307143960148096,-7.783315231790766e-05,-2.3183218218036927e-05,-9.019873687066138e-05,-1.3686440070159733e-07,-1.3614924682769924e-05,-1.5515743143623695e-06,1.7684928025119007e-05,-5.5385342420777306e-05,5.467580558615737e-05,0.00010602833208395168,-2.5608424039091915e-05,3.944168929592706e-05,-5.760208296123892e-05,4.608369272318669e-05,5.0
-7.603751873830333e-05,1.1125379387522116e-05,-1.7871794625534676e-05,3.2810210541356355e-05,-4.464856465347111e-05,0.00010570013546384871,-7.163669943111017e-05,3.073353582294658e-05,1.4836063201073557e-05,-0.00011615986295510083,-0.0001462289656046778,-1.1572079529287294e-05,-5.9526864788495e-06,-7.22068507457152e-05,6.909074727445841e-05,0.00014590371574740857,-7.704069867031649e-05,2.9533264751080424e-05,-5.810493166791275e-05,-2.591576412669383e-05,11.0
1.1315140000078827e-05,-4.391735274111852e-06,-5.4647000069962814e-05,4.8918536776909605e-05,6.395594391506165e-05,0.00016721388965379447,-8.400915248785168e-05,-2.16744483623188e-05,-9.742104884935543e-05,-1.1824922694358975e-06,-1.6168047295650467e-05,6.893608315294841e-07,1.3983046301291324e-05,-5.272408088785596e-05,5.164322647033259e-05,0.0001139141822932288,-1.7823967937147245e-05,3.1059651519171894e-05,-4.721743971458636e-05,5.4828306019771844e-05,5.0
1.114488986786455e-05,-1.0871113772736862e-05,-5.640633753500879e-05,4.4797641749028116e-05,6.054838377167471e-05,0.00015757065557409078,-8.324225200340152e-05,-2.3659651560592465e-05,-9.799459803616628e-05,6.149286491563544e-06,-2.422776015009731e-05,3.901959644281305e-06,1.9874072677339427e-05,-4.7367269871756434e-05,5.2657465857919306e-05,0.00011162382725160569,-2.449771091050934e-05,2.7575380954658613e-05,-4.726616680272855e-05,4.866679591941647e-05,5.0
-5.744877853430808e-06,-6.202176155056804e-05,-4.585297574521974e-05,8.796009933575988e-05,-2.6238734790240414e-05,6.051322998246178e-05,8.818892092676833e-05,-9.812683856580406e-06,-1.0558107533142902e-05,7.172223558882251e-05,-2.5463406927883625e-05,9.304632840212435e-05,2.6027408239315264e-05,-7.025210652500391e-05,-4.4552180042956024e-05,-1.6600461094640195e-07,-1.2916576451971196e-05,1.8370365069131367e-05,2.974727794935461e-05,-2.1922211089986376e-05,10.0
1.741855521686375e-05,-4.2764404497575015e-06,-5.4849519074195996e-05,4.412454291014001e-05,5.925940058659762e-05,0.00016408854571636766,-8.959745173342526e-05,-1.7683232726994902e-05,-8.33762387628667e-05,2.608743670862168e-06,-1.9348113710293546e-05,7.809007001924329e-06,1.4193921742844395e-05,-5.4029904276831076e-05,4.892982542514801e-05,0.00011685314530041069,-2.825521914928686e-05,2.681068144738674e-05,-4.644357613869943e-05,4.695613097283058e-05,5.0
1.6372956451959908e-05,-8.111175702651963e-06,-5.493520438903943e-05,4.7151603212114424e-05,5.8428686315892264e-05,0.00016302142466884106,-7.927505066618323e-05,-2.1679579731426202e-05,-9.281710663344711e-05,8.508031896781176e-07,-2.1144154743524268e-05,8.194220754376147e-06,2.0161580323474482e-05,-5.677165972883813e-05,5.3390671382658184e-05,0.00010972105519613251,-3.0682451324537396e-05,2.4981785827549174e-05,-4.5569398935185745e-05,4.740610529552214e-05,5.0
1.0528965503908694e-05,-1.024566518026404e-05,-4.711943620350212e-05,4.1676685214042664e-05,6.389713962562382e-05,0.00016030807455535978,-8.745637023821473e-05,-2.4328657673322596e-05,-9.873461385723203e-05,1.5852856449782848e-06,-1.2535758287413046e-05,7.119360816432163e-07,2.1911720978096128e-05,-6.251269951462746e-05,5.6403812777716666e-05,0.00011301763879600912,-2.0546242012642324e-05,2.877516089938581e-05,-5.254269126453437e-05,4.6774017391726375e-05,5.0
1.1632757377810776e-05,-5.681358743458986e-07,-5.972014696453698e-05,4.7127610741881654e-05,5.8327110309619457e-05,0.00016704406880307943,-7.825449574738741e-05,-2.2911553969606757e-05,-8.870528836268932e-05,4.505272954702377e-08,-1.4114899386186153e-05,4.0930535760708153e-07,2.5975787139032036e-05,-5.811839218949899e-05,5.1947503379778937e-05,0.00011578974954318255,-1.8867891412810422e-05,2.8375052352203056e-05,-5.266052176011726e-05,4.9275182391284034e-05,5.0
1.1466436262708157e-05,-7.080037903506309e-06,-5.673846317222342e-05,3.986840238212608e-05,6.513608241220936e-05,0.00016295861860271543,-8.274672291008756e-05,-2.8333983209449798e-05,-8.953901851782575e-05,1.7398670024704188e-06,-1.796442666091025e-05,-2.55158738582395e-07,1.954147774085868e-05,-5.729459007852711e-05,4.766750134876929e-05,0.00011720722250174731,-2.3797110770829022e-05,3.2710988307371736e-05,-5.2685572882182896e-05,5.032298940932378e-05,5.0
7.427937816828489e-06,-1.7775670130504295e-05,-5.575557588599622e-05,4.5976517867529765e-05,6.882941670482978e-05,0.0001640670234337449,-9.277943172492087e-05,-1.3748913261224516e-05,-8.899295062292367e-05,4.724766768049449e-06,-1.6761368897277862e-05,-2.2778235688747372e-06,2.3296317522181198e-05,-5.03328992635943e-05,5.5663320381427184e-05,0.00011370569700375199,-2.2385040210792795e-05,3.212791489204392e-05,-5.548810804612003e-05,4.74676962767262e-05,5.0
9.213639714289457e-06,-1.3123873941367492e-05,-6.0098587709944695e-05,4.510390499490313e-05,6.484061304945499e-05,0.00015832777717150748,-8.247239748016e-05,-1.4638328138971701e-05,-9.14640404516831e-05,3.4282384149264544e-06,-1.1041316611226648e-05,1.1771517165470868e-06,2.27391083171824e-05,-5.429360317066312e-05,4.963652099831961e-05,0.00011084350990131497,-2.538154149078764e-05,3.112542981398292e-05,-4.786569843417965e-05,4.821862239623442e-05,5.0
